rank	id	name	score
1	80739	MPIG6B	0.4814424216747284
2	570	BAAT	0.4443020224571228
3	3988	LIPA	0.44416719675064087
4	80270	HSD3B7	0.4313085079193115
5	5825	ABCD3	0.4158269762992859
6	5313	PKLR	0.4107402265071869
7	6718	AKR1D1	0.4094240367412567
8	146059	CDAN1	0.4056609570980072
9	6006	RHCE	0.40138015151023865
10	669	BPGM	0.39903393387794495
11	84529	CDIN1	0.3971900939941406
12	6208	RPS14	0.3970373570919037
13	4891	SLC11A2	0.39358463883399963
14	2819	GPD1	0.3926548361778259
15	948	CD36	0.3895435631275177
16	3921	RPSA	0.3893556296825409
17	2821	GPI	0.3888513445854187
18	6005	RHAG	0.38860827684402466
19	212	ALAS2	0.384988933801651
20	3931	LCAT	0.38166260719299316
21	164656	TMPRSS6	0.3754790127277374
22	200931	SLC51A	0.37524521350860596
23	7293	TNFRSF4	0.37397927045822144
24	3047	HBG1	0.37382063269615173
25	2876	GPX1	0.37376344203948975
26	150274	HSCB	0.3720548450946808
27	2235	FECH	0.37146276235580444
28	203	AK1	0.371157705783844
29	54205	CYCS	0.368354469537735
30	8482	SEMA7A	0.36680760979652405
31	3048	HBG2	0.3663746416568756
32	64376	IKZF5	0.3639070391654968
33	55240	STEAP3	0.36212673783302307
34	113220	KIF12	0.36025282740592957
35	63036	CELA2A	0.3597888648509979
36	2495	FTH1	0.3576045632362366
37	51128	SAR1B	0.35760289430618286
38	9493	KIF23	0.3573607802391052
39	2694	CBLIF	0.35725048184394836
40	11311	VPS45	0.35700753331184387
41	54977	SLC25A38	0.3561696708202362
42	3158	HMGCS2	0.3560580313205719
43	54583	EGLN1	0.3559078276157379
44	130589	GALM	0.3558990955352783
45	147007	TMEM199	0.35522136092185974
46	2038	EPB42	0.35462188720703125
47	6573	SLC19A1	0.353274405002594
48	2056	EPO	0.3509117364883423
49	1441	CSF3R	0.3503119945526123
50	51703	ACSL5	0.35007113218307495
51	87	ACTN1	0.3484981060028076
52	811	CALR	0.3479729890823364
53	8328	GFI1B	0.3474827706813812
54	6427	SRSF2	0.3454274833202362
55	7018	TF	0.3452322483062744
56	2539	G6PD	0.34487685561180115
57	2035	EPB41	0.34391891956329346
58	22852	ANKRD26	0.34262731671333313
59	6916	TBXAS1	0.34169796109199524
60	54532	USP53	0.3403960168361664
61	861	RUNX1	0.3398134708404541
62	6007	RHD	0.33934348821640015
63	5321	PLA2G4A	0.3375706374645233
64	81027	TUBB1	0.3361818790435791
65	123264	SLC51B	0.33102908730506897
66	6521	SLC4A1	0.3293658196926117
67	3045	HBD	0.3285585045814514
68	84936	ZFYVE19	0.3284454643726349
69	5836	PYGL	0.32813915610313416
70	1581	CYP7A1	0.32796549797058105
71	26007	TKFC	0.3263278901576996
72	286410	ATP11C	0.325783908367157
73	23218	NBEAL2	0.3249802887439728
74	64241	ABCG8	0.32493191957473755
75	4645	MYO5B	0.32486581802368164
76	84317	CCDC115	0.3244800269603729
77	1244	ABCC2	0.3233847916126251
78	29127	RACGAP1	0.322284072637558
79	2936	GSR	0.3208544850349426
80	9414	TJP2	0.3207608759403229
81	2995	GYPC	0.3187025785446167
82	83706	FERMT3	0.3184189796447754
83	1616	DAXX	0.3161323666572571
84	51081	MRPS7	0.3148631155490875
85	51251	NT5C3A	0.3145754635334015
86	6710	SPTB	0.3138497471809387
87	65080	MRPL44	0.3134922683238983
88	537	ATP6AP1	0.31330016255378723
89	3394	IRF8	0.3129524290561676
90	58484	NLRC4	0.3128586709499359
91	2533	FYB1	0.3128393590450287
92	57817	HAMP	0.31223464012145996
93	10661	KLF1	0.3098682463169098
94	55340	GIMAP5	0.3098495304584503
95	6708	SPTA1	0.3093111217021942
96	644	BLVRA	0.3091161251068115
97	5106	PCK2	0.3089550733566284
98	8772	FADD	0.3073621392250061
99	51520	LARS1	0.3072645962238312
100	5699	PSMB10	0.3063567876815796
101	3783	KCNN4	0.3056567907333374
102	27232	GNMT	0.30487579107284546
103	3431	SP110	0.30318737030029297
104	1604	CD55	0.30217984318733215
105	201294	UNC13D	0.3021032214164734
106	5205	ATP8B1	0.30204135179519653
107	84701	COX4I2	0.3015899062156677
108	10845	CLPX	0.3014090955257416
109	5261	PHKG2	0.30050548911094666
110	338328	GPIHBP1	0.3003295958042145
111	2184	FAH	0.3000046908855438
112	10068	IL18BP	0.29955044388771057
113	326625	MMAB	0.2994476556777954
114	2120	ETV6	0.2975485026836395
115	4023	LPL	0.2970929443836212
116	84868	HAVCR2	0.2959987223148346
117	6514	SLC2A2	0.2943461835384369
118	1719	DHFR	0.294343501329422
119	7386	UQCRFS1	0.29385197162628174
120	5244	ABCB4	0.29336977005004883
121	27040	LAT	0.2926342189311981
122	344	APOC2	0.2926044762134552
123	5568	PRKACG	0.29248371720314026
124	3043	HBB	0.29220113158226013
125	7019	TFAM	0.29123783111572266
126	81693	AMN	0.29008910059928894
127	28976	ACAD9	0.28968071937561035
128	3717	JAK2	0.2894492745399475
129	11093	ADAMTS13	0.289043664932251
130	6948	TCN2	0.2884986102581024
131	9842	PLEKHM1	0.2881743907928467
132	30061	SLC40A1	0.28812938928604126
133	55858	TMEM165	0.28794583678245544
134	84699	CREB3L3	0.2878771722316742
135	5589	PRKCSH	0.2877548336982727
136	2153	F5	0.28763842582702637
137	7504	XK	0.28733184933662415
138	6341	SCO1	0.28707176446914673
139	3818	KLKB1	0.2867043614387512
140	6609	SMPD1	0.2866113781929016
141	8742	TNFSF12	0.2865539491176605
142	11222	MRPL3	0.2863333225250244
143	6811	STX5	0.28602614998817444
144	4351	MPI	0.28573670983314514
145	23451	SF3B1	0.2856613099575043
146	7381	UQCRB	0.2854790687561035
147	5256	PHKA2	0.2840803265571594
148	3702	ITK	0.2838248312473297
149	10165	SLC25A13	0.2837889790534973
150	60561	RINT1	0.2834813892841339
151	50674	NEUROG3	0.28259798884391785
152	5651	TMPRSS15	0.2823803126811981
153	3795	KHK	0.2820422351360321
154	79258	MMEL1	0.2816534638404846
155	9966	TNFSF15	0.2816534638404846
156	6689	SPIB	0.2816534638404846
157	5450	POU2AF1	0.2816534638404846
158	101101692	HELLPAR	0.2807590067386627
159	8694	DGAT1	0.2798496186733246
160	4068	SH2D1A	0.27965158224105835
161	10019	SH2B3	0.2786898612976074
162	931	MS4A1	0.27855223417282104
163	6813	STXBP2	0.2777239680290222
164	9971	NR1H4	0.2777080535888672
165	5096	PCCB	0.277492493391037
166	5095	PCCA	0.277492493391037
167	9663	LPIN2	0.27674105763435364
168	8676	STX11	0.27650564908981323
169	2057	EPOR	0.27589747309684753
170	196527	ANO6	0.27586397528648376
171	79001	VKORC1	0.2748265266418457
172	3875	KRT18	0.2744796574115753
173	166785	MMAA	0.27435022592544556
174	222546	RFX6	0.2740783095359802
175	2158	F9	0.27405068278312683
176	5213	PFKM	0.27379775047302246
177	226	ALDOA	0.27373650670051575
178	5009	OTC	0.27359095215797424
179	54790	TET2	0.2734447121620178
180	6554	SLC10A1	0.2728750705718994
181	11231	SEC63	0.2725919783115387
182	5257	PHKB	0.27183401584625244
183	7056	THBD	0.27170267701148987
184	970	CD70	0.2715889811515808
185	19	ABCA1	0.2705988585948944
186	51473	DCDC2	0.2705904245376587
187	4485	MST1	0.26968318223953247
188	2859	GPR35	0.26968318223953247
189	10507	SEMA4D	0.26968318223953247
190	338	APOB	0.26934757828712463
191	229	ALDOB	0.2691306173801422
192	1777	DNASE2	0.26841410994529724
193	51311	TLR8	0.2678664028644562
194	331	XIAP	0.2678338289260864
195	950	SCARB2	0.2677493691444397
196	1357	CPA1	0.26722052693367004
