rank	id	name	score
1	80270	HSD3B7	0.5476255416870117
2	3988	LIPA	0.5352360010147095
3	6718	AKR1D1	0.5042465925216675
4	146059	CDAN1	0.4510762393474579
5	570	BAAT	0.43921083211898804
6	811	CALR	0.4256967306137085
7	55240	STEAP3	0.4250745475292206
8	5836	PYGL	0.4202200472354889
9	9493	KIF23	0.4197484254837036
10	11311	VPS45	0.4155173897743225
11	5313	PKLR	0.4147683382034302
12	6005	RHAG	0.41473352909088135
13	6208	RPS14	0.4094755947589874
14	861	RUNX1	0.4087126851081848
15	10661	KLF1	0.39875614643096924
16	83706	FERMT3	0.3971802592277527
17	3931	LCAT	0.3932744860649109
18	6006	RHCE	0.39302945137023926
19	4645	MYO5B	0.39148420095443726
20	6521	SLC4A1	0.38982683420181274
21	3431	SP110	0.38672056794166565
22	57817	HAMP	0.38455989956855774
23	29127	RACGAP1	0.3843405842781067
24	130589	GALM	0.38342276215553284
25	3783	KCNN4	0.3821254372596741
26	80739	MPIG6B	0.38161319494247437
27	7019	TFAM	0.380995512008667
28	84529	CDIN1	0.3789735734462738
29	5261	PHKG2	0.37825483083724976
30	3043	HBB	0.37685301899909973
31	26007	TKFC	0.3763883113861084
32	4485	MST1	0.37604278326034546
33	2859	GPR35	0.37604278326034546
34	10507	SEMA4D	0.37604278326034546
35	201294	UNC13D	0.37561142444610596
36	2184	FAH	0.3747647702693939
37	11222	MRPL3	0.37349140644073486
38	5825	ABCD3	0.3712136149406433
39	6609	SMPD1	0.3711300194263458
40	3047	HBG1	0.3695184588432312
41	5205	ATP8B1	0.36945462226867676
42	6514	SLC2A2	0.3694518208503723
43	2038	EPB42	0.369424968957901
44	113220	KIF12	0.36913537979125977
45	3394	IRF8	0.36819201707839966
46	51128	SAR1B	0.3681701123714447
47	5244	ABCB4	0.3672710657119751
48	6813	STXBP2	0.3665034770965576
49	4351	MPI	0.3654668629169464
50	51473	DCDC2	0.36524203419685364
51	6341	SCO1	0.36361849308013916
52	51520	LARS1	0.36289840936660767
53	8676	STX11	0.3623179495334625
54	8772	FADD	0.3619776666164398
55	2819	GPD1	0.3614788353443146
56	10165	SLC25A13	0.3611214756965637
57	950	SCARB2	0.3600134253501892
58	55858	TMEM165	0.3578658699989319
59	212	ALAS2	0.35730716586112976
60	3717	JAK2	0.3569919764995575
61	6427	SRSF2	0.35677894949913025
62	84701	COX4I2	0.3567313253879547
63	54532	USP53	0.35656431317329407
64	54931	TRMT10C	0.3564426600933075
65	6708	SPTA1	0.3550204634666443
66	6811	STX5	0.35470256209373474
67	2153	F5	0.35408341884613037
68	3376	IARS1	0.3536297678947449
69	6710	SPTB	0.35357609391212463
70	2035	EPB41	0.3528679311275482
71	55898	UNC45A	0.3521724343299866
72	7372	UMPS	0.3517768383026123
73	326625	MMAB	0.3507739305496216
74	64241	ABCG8	0.3502422869205475
75	81693	AMN	0.3499898314476013
76	5095	PCCA	0.3498898148536682
77	5096	PCCB	0.3498898148536682
78	6916	TBXAS1	0.3494752049446106
79	537	ATP6AP1	0.348551481962204
80	23395	LARS2	0.34816524386405945
81	9842	PLEKHM1	0.3481578826904297
82	58484	NLRC4	0.34739819169044495
83	2235	FECH	0.34670087695121765
84	84317	CCDC115	0.34637823700904846
85	1604	CD55	0.34587225317955017
86	6007	RHD	0.34447336196899414
87	54790	TET2	0.3435256779193878
88	50619	DEF6	0.34348976612091064
89	5551	PRF1	0.3431204855442047
90	9663	LPIN2	0.3422040045261383
91	7386	UQCRFS1	0.3406309485435486
92	5256	PHKA2	0.3394276201725006
93	4352	MPL	0.33848458528518677
94	5257	PHKB	0.3380810022354126
95	285282	RABL3	0.3377557396888733
96	23022	PALLD	0.3377557396888733
97	5568	PRKACG	0.3373827040195465
98	4627	MYH9	0.337149977684021
99	9056	SLC7A7	0.33579376339912415
100	200931	SLC51A	0.33520394563674927
101	3048	HBG2	0.33504241704940796
102	28976	ACAD9	0.33456113934516907
103	1244	ABCC2	0.3335576057434082
104	2122	MECOM	0.3324599862098694
105	4547	MTTP	0.3320235311985016
106	7381	UQCRB	0.33049291372299194
107	540	ATP7B	0.3300144672393799
108	8482	SEMA7A	0.3298642635345459
109	8328	GFI1B	0.32971400022506714
110	3158	HMGCS2	0.32831111550331116
111	2592	GALT	0.32815492153167725
112	3162	HMOX1	0.32788604497909546
113	5698	PSMB9	0.3278162479400635
114	5692	PSMB4	0.3278162479400635
115	7037	TFRC	0.3275582194328308
116	10056	FARSB	0.32730236649513245
117	9971	NR1H4	0.32659974694252014
118	8647	ABCB11	0.3264039158821106
119	338328	GPIHBP1	0.3260166645050049
120	2821	GPI	0.32592087984085083
121	51081	MRPS7	0.32586947083473206
122	7018	TF	0.32572489976882935
123	55340	GIMAP5	0.323834091424942
124	123264	SLC51B	0.32374364137649536
125	7066	THPO	0.323256254196167
126	65080	MRPL44	0.32307717204093933
127	6888	TALDO1	0.32258543372154236
128	54938	SARS2	0.322334885597229
129	19	ABCA1	0.3209930658340454
130	57128	LYRM4	0.3205499053001404
131	166785	MMAA	0.3203565180301666
132	26276	VPS33B	0.3201330304145813
133	9414	TJP2	0.3200938105583191
134	4891	SLC11A2	0.3200286328792572
135	132	ADK	0.3189426064491272
136	1650	DDOST	0.3184661865234375
137	226	ALDOA	0.3182746171951294
138	338	APOB	0.31629735231399536
139	3702	ITK	0.316185861825943
140	55532	SLC30A10	0.315424382686615
141	79053	ALG8	0.31174471974372864
142	23218	NBEAL2	0.31086331605911255
143	931	MS4A1	0.31076645851135254
144	3932	LCK	0.3107277750968933
145	4179	CD46	0.3100892901420593
146	1794	DOCK2	0.31005343794822693
147	8742	TNFSF12	0.3099975883960724
148	5450	POU2AF1	0.3097855746746063
149	6689	SPIB	0.3097855746746063
150	9966	TNFSF15	0.3097855746746063
151	79258	MMEL1	0.3097855746746063
152	92345	NAF1	0.3094173073768616
153	51703	ACSL5	0.3091890513896942
154	54977	SLC25A38	0.30891576409339905
155	2995	GYPC	0.30874204635620117
156	6690	SPINK1	0.3087223172187805
157	23451	SF3B1	0.3079317510128021
158	8029	CUBN	0.3078473210334778
159	6948	TCN2	0.30709952116012573
160	150274	HSCB	0.30659112334251404
161	147007	TMEM199	0.3056976795196533
162	5105	PCK1	0.30515679717063904
163	5644	PRSS1	0.30492541193962097
164	5645	PRSS2	0.30492541193962097
165	84868	HAVCR2	0.3027365207672119
166	1777	DNASE2	0.3018686771392822
167	11330	CTRC	0.3018115758895874
168	4023	LPL	0.30157119035720825
169	2683	B4GALT1	0.3011866509914398
170	10616	RBCK1	0.30031484365463257
171	2495	FTH1	0.29995760321617126
172	3155	HMGCL	0.29983288049697876
173	238	ALK	0.29937535524368286
174	4004	LMO1	0.29937535524368286
175	389421	LIN28B	0.29937535524368286
176	7153	TOP2A	0.29937535524368286
177	2998	GYS2	0.29892927408218384
178	30061	SLC40A1	0.2988426685333252
179	1738	DLD	0.2975883483886719
180	669	BPGM	0.2973800301551819
181	644	BLVRA	0.29666489362716675
182	1441	CSF3R	0.29662781953811646
183	2056	EPO	0.2956443130970001
184	10019	SH2B3	0.29522329568862915
185	4522	MTHFD1	0.2933264970779419
186	4790	NFKB1	0.2930642366409302
187	1616	DAXX	0.29299211502075195
188	124454	EARS2	0.29236072301864624
189	63036	CELA2A	0.29194098711013794
190	359948	IRF2BP2	0.29192832112312317
191	6522	SLC4A2	0.2915489077568054
192	4358	MPV17	0.29056599736213684
193	148738	HJV	0.2901458442211151
194	5265	SERPINA1	0.2894698977470398
195	435	ASL	0.28924283385276794
196	4194	MDM4	0.28782573342323303
197	6584	SLC22A5	0.28781989216804504
198	27034	ACAD8	0.28776246309280396
199	9780	PIEZO1	0.2875845432281494
200	23495	TNFRSF13B	0.28753843903541565
201	975	CD81	0.2873949110507965
202	3033	HADH	0.28685951232910156
203	60561	RINT1	0.2868124842643738
204	2057	EPOR	0.2868121266365051
205	9420	CYP7B1	0.2865193784236908
206	1719	DHFR	0.2860960364341736
207	375748	ERCC6L2	0.2859038710594177
208	115650	TNFRSF13C	0.2857017517089844
209	29929	ALG6	0.2856999933719635
210	50674	NEUROG3	0.2856886386871338
211	7504	XK	0.2855316400527954
212	948	CD36	0.28538385033607483
213	5009	OTC	0.28519004583358765
214	2623	GATA1	0.28458017110824585
215	5699	PSMB10	0.28446024656295776
216	84936	ZFYVE19	0.2843305766582489
217	9054	NFS1	0.2843165695667267
218	1374	CPT1A	0.28430670499801636
219	2120	ETV6	0.2839193344116211
220	55687	TRMU	0.2835615873336792
221	2811	GP1BA	0.28267398476600647
222	2624	GATA2	0.28222593665122986
223	164656	TMPRSS6	0.28167101740837097
224	6773	STAT2	0.280795156955719
225	51119	SBDS	0.28067874908447266
226	29851	ICOS	0.28008031845092773
227	5897	RAG2	0.279867947101593
228	23600	AMACR	0.27986496686935425
229	939	CD27	0.27917930483818054
230	3594	IL12RB1	0.27917829155921936
231	8737	RIPK1	0.27872851490974426
232	79631	EFL1	0.27840691804885864
233	374354	NHLRC2	0.2777075469493866
234	1581	CYP7A1	0.2774936258792877
235	5314	PKHD1	0.27721112966537476
236	10699	CORIN	0.2767692804336548
237	8694	DGAT1	0.2765882909297943
238	3674	ITGA2B	0.27652716636657715
239	6714	SRC	0.2761044502258301
240	5236	PGM1	0.2754603624343872
241	331	XIAP	0.2753634750843048
242	92579	G6PC3	0.27484074234962463
243	51311	TLR8	0.2746776044368744
244	101101692	HELLPAR	0.2740767300128937
245	4864	NPC1	0.27369627356529236
246	5896	RAG1	0.2735846936702728
247	2729	GCLC	0.27342262864112854
248	2130	EWSR1	0.2733859121799469
249	2694	CBLIF	0.2733272612094879
250	4068	SH2D1A	0.2730550765991211
251	2584	GALK1	0.27291780710220337
252	283459	GATC	0.27279847860336304
253	3117	HLA-DQA1	0.27270451188087463
254	6603	SMARCD2	0.27242961525917053
255	9451	EIF2AK3	0.2723025381565094
256	55278	QRSL1	0.2721927762031555
257	57169	ZNFX1	0.2718683183193207
258	760	CA2	0.2715895175933838
259	930	CD19	0.27115973830223083
260	7389	UROD	0.27107805013656616
261	3055	HCK	0.27094706892967224
262	191	AHCY	0.2707105278968811
263	2193	FARSA	0.2706102728843689
264	54914	FOCAD	0.2705926299095154
265	28962	OSTM1	0.2700277268886566
266	229	ALDOB	0.26963627338409424
267	2533	FYB1	0.2690729796886444
268	3040	HBA2	0.26901775598526
269	6550	SLC9A3	0.26880109310150146
270	51099	ABHD5	0.26877838373184204
271	10320	IKZF1	0.26875409483909607
272	204	AK2	0.2683499753475189
273	348	APOE	0.2670575976371765
274	3875	KRT18	0.2654731571674347
275	5294	PIK3CG	0.265257328748703
276	11093	ADAMTS13	0.2648707330226898
277	50943	FOXP3	0.26466816663742065
278	335	APOA1	0.26463964581489563
279	3039	HBA1	0.2646339237689972
280	213	ALB	0.2635398805141449
281	286053	NSMCE2	0.26312729716300964
282	866	SERPINA6	0.2629413306713104
283	6578	SLCO2A1	0.26292791962623596
284	51218	GLRX5	0.2629068195819855
285	81	ACTN4	0.262532114982605
